"document_id","text","label_id" 
"558","Hi Greg,

Did you receive my inquiry and previous letter?","6"
"559","Wed at xxtime should work.

I’m including Bill from my team in the call.

Can you send calendar & video conference info.

Thx.

Philip","5"
"560","Hi Greg,

Did you manage to see my previous email?

Can you please connect me with someone I can talk to on the next steps?

Thanks,","5"
"561","Hi Rob,

How does tomorrow at xxtime work for you?

Best,","5"
"562","Hi Andre,

Really sorry if I wasn't being transparent.

Circling back on our conversation earlier, our pricing starts at ~xxmoney/year, which includes the first 8 recording seats and free listening for the rest of your organization.

Let me know if you have any questions.

Best,","6"
"563","Hi Greg,

I want a better understanding of how your pricing breaks down. That’s why I went to the pricing page, then filled out the form, then also expectation that you set when we started talking.

I understand if that’s not something that you guys share right off the bat but that’s definitely not the expectations you are setting throughout the process.

-","6"
"564","Chili Piper - Sales Management Re-Invented

It is accepted in my calendar.

Talk tomorrow,","6"
"565","Hi Alyson,

I hope Ben Volkman didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"566","Hi Bobby,

I hope Jeff Maier didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"567","Hi Michael,

I hope Vickie Holtmeier didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"568","Hi Nicole,

I hope Chris Aker didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"569","Hi John,

I hope Karen Bennett didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"570","Hi Marvin,

I hope Sarah didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"571","Hi Emily,

I hope John didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"572","Hi Scott,

I hope Ryan Bankhead didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"573","Hi Elena,

I hope Ryan Dormishian didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"574","Hi Steve,

I hope Kelly Cabatuan didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"575","Hi Brian,

I hope Laura Wheeler didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"576","Hi Tim,

I hope Rachel Roberts-Wilson didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"577","Hi Jessica,

I hope Sam Norman didn't get the personalized bat with your name on it - that could be awkward... (And I also sent him one)

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"578","Hi Tyson,

I hope Mollie Golden didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"579","Hi Sam,

I hope Priyanka Carr didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"580","Hi Doug,

I hope Deborah Silberman didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"581","Hi Ben,

I hope Emily McEvilly didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"582","Hi John,

I hope Christine Rimer didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"583","Hi Peter,

I hope Susan Stewart didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"584","Hi Frank,

I hope Heather Jarrett didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"585","Hi John,

I hope Dina Sarti-Corrigan didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"586","Hi Spencer,

I hope Gerri-Lynn Davis didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"587","Hi Analisa,

I hope Brian Henger didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"588","Hi Tony,

I hope Melissa Reed didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"589","Hi Ryan,

I hope Kim Oberlindacher didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"590","Hi John,

I hope Jen Pulsifer didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"591","Hi Daryle,

I hope Paige Erickson didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"592","Hi Sarah,

I hope Sean Brophy didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"593","Hi Steve,

I hope Stacey Wells Justice didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"594","Hi Carl,

I hope Sue Fellows didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"595","Hi Blake,

I hope Alanna Tweedy didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"596","Thank you, Edward.","6"
"597","I am not referring you. I am merely pointing you in the right direction.

Edward","6"
"598","Hi Scott,

I hope Sam Harrell didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"599","Hi Marcus,

I hope Emily Thurman didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"600","Hi Eric,

I hope Heidi Coppersmith didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"601","Sure. May I mention your name to Erica, or perhaps even kindly ask for an intro?

Many thanks!","6"
"602","Hi Michael,

I hope Monica Rodriguez didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"603","Ah, the gong. Yes, I remember those days. I am the wrong person to speak to about that. You should speak to Erica Krempa who head up our sales enablement program.

Thanks for the bat and ball!

Edward","6"
"604","Hi Art,

I hope Erin Morgan didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"605","Hi Mike,

Never heard back from you (if the package got stuck in the mailroom, and being a huge baseball fan I know you're gonna love it!)

I hope Elizabeth V. didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"606","Hi Ramie,

I hope Eddie Wlazlowski didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"607","Hi Sam,

I hope Amy Vickroy didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"608","Hi Chad,

I hope Nicholas Kempf didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

(You ready for that second walkthrough of Gong?)

Thanks,","6"
"609","Hi Tana,

I hope Michael Gale didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"610","Hi Matt,

I hope Heather Brunner didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"611","Hi Edward,

Hopefully, you can hit the gong with it, more often!

Happy to elaborate how we can help on a quick call, have 5-minutes today or tomorrow?","6"
"612","Hi Ashi - I got a bat and a ball. Did not know who it was from. Not sure what to do with it, but thank you form the sentiment.

Edward","6"
"613","Will keep you on light marketing touches until then - quality content only :-)","6"
"614","Sounds good, will reconnect then!","6"
"615","Thanks Ashi, much appreciated on the offer. Glad you asked ☺

That said, just not an option for us today but maybe end of Q2 timing may be better.

Thank you,","6"
"616","Hi Bill,

I hope Mary Varghese didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"617","Hi Edward,

I hope Erica Krempa didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"618","Hi Jeff,

I hope Maya Cohen didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"619","Hi Steve,

I hope Tori Lackey didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"620","Hi Jed,

I hope Candace Tomeny didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"621","Hi Rosalia,

I hope Sam Shoolman didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"622","Hi Brian,

I hope Elizabeth McCarthy didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"623","Hi Michael,

I hope Sarah didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"624","Hi Zachary,

I hope Sarah didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"625","Mike,

Glad you liked it.

I am happy to reconnect next quarter but wouldn't be doing justice to my job (and the position you're in) if I didn't suggest a high-level walkthrough for you to get the grip of how we've been helping sales leaders in very similar positions to yours, no strings attached. Promise to be respectful of your time and keep it super relevant.

Let me know if that works.

Best,","5"
"626","Hi Liz,

I hope Steve Corndell didn't get the personalized bat with your name on it - that could be awkward...

Let me know that you received it so I don't have to fire the messenger?

Thanks,","6"
"627","Hi Matt,

Take you for reaching out regarding our API. We are currently in Beta phase, and I will love to hear your inputs and any other feedback - this is super useful for our next wave of API related features.

See below the link and credentials for our API online docs.

Thanks,","6"
"628","Hi Ryan,

Are you seeing other WalkMe content on the page? I'm seeing a console error on Production that says WalkMe cdn was blocked, so it could be an issue on Production.

Perhaps we should jump on a quick call to help troubleshoot. Do you have time tomorrow morning? I am free at xxtime or xxtime what works for you?

Thanks,","5"
"629","I just deleted it - published it to production and still nothing.","6"
"630","Hi Ryan,

It looks like you have some segmentation set up for that Launcher to be limited to ""wm_user_xxlinky_name is Gong"". That could be the issue here. Are you trying to release it to all customers or are you still testing it?

If you are ready to launch, you can safely delete that line in the Segmentation of the Launcher.

Let me know if that doesn't do it for ya.

Thanks,","6"
"631","Hi Chris,

Sorry for the confusion - i'm referring to the launcher from my Zendesk widget. The ""Show Me"" button.","5"
"632","Hi Ryan,

Are you using a Launcher or the default WalkMe Widget? It looks like the WalkMe Widget is currently set to off, and segmented to only the ""my-settings"" page. Is that what's intended?

If you are using a Launcher, let me know which one and I can investigate.

Thanks,","6"
"633","Hi Chris!

Finally getting around to launching the widget and it's not working for some reason

I publish it to Test and it works great.

Then I publish the same thing to Production and it doesn't show up.

Any ideas?","5"
"634","Ryan,

Thanks for your time today. It is my understanding that other Speech Analytics partners are using our API to extract calls from our recorders. I am attaching the document I mentioned which offers some good insight into the capabilities of our API. I am also copying my colleague Christopher Heyne who can answer further questions and/or bring in other resources who can be helpful.

I’d be interested in seeing a demo of your product if that can be arranged. Please let me know, ok? Thank you!

Regards,","6"
"635","Hi Matt!

I was forwarded your information in order to get you in touch with my Product Manager for API documentation so here he is!

Amit meet Matt. I'll let you two take it from here!

Best,

Ryan","6"
"636","Ryan,

Turns out this is a zoom call after all. Link is below

Brandon Fotoohi | Manager, Network Operations | MULTIVIEW | 972-910-6895

7701 Las Colinas Ridge Irving, TX 75063 | xxemail | xxlink","6"
"637","Text Message

Dear Ryan DeForest, You have a new text message:","6"
"638","Hi ​Ryan​,

I wanted to take a moment to thank you for being a part of Pulse. It wouldn’t have been the same without you!

I’m sure you know how valuable NPS can be as a benchmarking tool, and Pulse is no exception. I send out this survey each year after Pulse and it’s the single greatest lever in how we do things differently (or the same) next year.

Would you be able to take two minutes to complete this NPS? I’ll read every answer and we'll work hard to incorporate your feedback into Pulse 2019.

On a scale of 0 (not at all likely) to 10 (extremely likely), how likely is it that you would recommend Pulse to a friend or colleague?What were the best parts of Pulse 2018?What should we do differently for Pulse 2019?

Thank you so much for helping me with this important first step toward Pulse 2019. Simply reply to this email with your answers or ​fill out this online questionnaire​ ​to log your response.

All the best,","5"
"639","Hi James!

Can you share some day and times that work for you and your PureCloud Consultant so we can all hop on a call next week?

Best,

Ryan","5"
"640","Hi guys - just following up here.

Happy Friday as well!","6"
"641","No change on our side. Is this for a specific user or the admin integration account?

Looks like the same error we saw before when a user just needed to enter in their 2FA code again.

Any more details Ryan?

Thanks,","6"
"642","Hey Ryan,

Hope everything with Linkedin went well!

What does your schedule look like for next week?

Thank you,","6"
"643","Just sent it your way! Sorry for the delay","6"
"644","No problem Mark. Enjoy your weekend and looking forward to chatting next week.

Devon, can we find some time that works next week?

Thanks!

Luciano","5"
"645","Sorry for the late notice but can we move this out again to next week?","5"
"646","Gong Sales Order for Involvio has been signed by Ari Winkleman (xxemail). The agreement transaction is complete.

Eran Aloni

Gong Sales Order for Involvio has been signed by Ari Winkleman (xxemail). The agreement transaction is complete.

View/Comment

or reply to this email

Original post

Gong Sales Order for Involvio — Luciano Scala

Friday, June 29, 2018 xxtime

Gong Sales Order for Involvio has been sent to Ari Winkleman (xxemail) for signature.

Gong Sales Order for Involvio

/a0h36000009CnfyAAC

Eran Aloni

Gong Sales Order for Involvio has been signed by Ari Winkleman (xxemail). The agreement transaction is complete.

Friday, June 29, 2018 xxtime

Download Salesforce

You're receiving emails when someone ""Comments on my posts.""

To change or turn off Chatter email, log in as xxemail.

Are notifications about this post getting annoying? Reply to this email with the word ""mute"".

xxlink, inc. The Landmark @ One Market, Suite 300 San Francisco, CA 94105","5"
"647","The call went well, out next week, let’s sync the following week.","6"
"648","Likewise guys! Glad we are partnering. Have enjoyed working with you both so far and looking forward to more in the future!","6"
"649","Hi Luciano,

Thank you for your time on Tuesday and for presenting Gong IO's solution.

Look forward to reconnecting next Thursday.

Have a great weekend!","6"
"650","Thanks, I had forwarded my last note to Luciano to make sure he was included.

Want to stick with Gong, but have to justify these kinds of decisions to investors while we’re still small...

Either of these scenarios would be a go for us today:

1) 12 seats at xxmoney, additional seats at xxmoney each

2) 10 seats at xxmoney, additional seats at xxmoney each

Ari

—","5"
"651","Thanks Ari.

Here is the best we can do:

- Net 60 OK

- No auto-renew OK

- Remove starter package language OK

- 10 seats for xxmoney. xxmoney/seat going forward

We are about to increase the licenses price as we introduce omni-channel conversation intelligence (email, meetings, calls). You will be locked in at your discounted rate.

Would love to have you on-board.

Copying Luciano.","5"
"652","Thanks Chase, Graham,

Looking forward to working together.

Talk soon,

Luciano","6"
"653","Hi Brady,

You got it - have a great weekend.

Best,","6"
"654","Hey Tanner – hit me up early next week to get something scheduled.

Thanks,","5"
"655","Hi Brady,

My colleague, Bryan, spoke with Eitan a few weeks back around Gong and mentioned you'd be interested in continuing the conversation.

I also noticed you were endorsed by the Director of Sales from Iterable, a current client of Gong.

How does next Tuesday look on your end to chat further?

Best,","5"
"656","Hi Jim,

We spoke last month and asked me to reach out in May to chat further around Solink and Gong.

Did you have time next Tuesday at xxtime to reconnect?

Best,

Tanner","5"
"657","Hi Christi,

Truly appreciate you getting back to me - I wouldn't want to waste his time if he wouldn't have a hand in a decision around a tool like Gong.

Would you kindly ask him if he'd be open to introducing me to the correct person at Daxko?

Thank you,","5"
"658","Hi Tanner,

I am JB’s assistant, and he asked me to reach out to you. He would be glad to give you a few minutes, but wanted to let you know that since our company has recently reorganized, he is not in control of the sales systems, therefore it is unlikely worth your time. If you would still like to speak with him, let me know and I can look for some 15 minute time slots on his calendar that would be available. I can tell you that next Monday and Tuesday are off the table, as he is traveling.

Thank you,

Christi","5"
"659","Hi Ian,

I saw you liked Jocko Willink's post about the correlation between not hitting the snooze button and just getting up without thinking.

Interesting enough he's speaking at Outreach's Unleashed Conference next week.

Are you attending the conference? If so, it would be great to meet!

Best,

Tanner","5"
"660","Hi Amyra, hope you've been well

I noticed you transitioned from Kareo, a current client of Gong.

It's always a pleasure speaking to past users and in your position at CriteriaCorp, we thought it made sense to reconnect and hear more about your success.

What are your thoughts on connecting further around how Kareo cut down sales cycles and increased quota attainment with Gong's help?

Best,

Tanner","5"
"661","Hi Sue,

After your exposure to Gong at Cirrus Insight - I wanted to see if it made sense to reconnect in your new role.

What are your thoughts on connecting tomorrow?

Best,

Tanner","5"
"662","Understand, Ryan.

When would be an appropriate time to follow up?","6"
"663","Yep, I understand where it fits. It’s just not the right time.","6"
"664","Hi Brandon,

It looks like you're off to the races at Quickpivot - we had set aside some time last month to connect.

As you begin to dissect your sales team's conversations and improve the conversion rates at Quickpivot - we thought it made sense for an intro call.

What are your thoughts on catching up tomorrow?

Best,","5"
"665","Unfortunately Tanner I am not available this week at all and this probably isn’t a priority to us at this time.

You’re welcome to reach out to me toward the end of the July to see if things have changed","5"
"666","Hi Amyra,

I wanted to follow up after our brief conversation yesterday.

Did you have time tomorrow to reconnect after your exposure to Gong at Kareo?

Best,","5"
"667","Hi Jim,

Appreciate the transparency - i've heard great things about Vidyard.

So are you recording calls through Hubspots Calling App and are you running demos via web-conferencing currently?","6"
"668","Hi Tanner,

Traveling and in meetings all day.

My sales tools budget for this quarter is likely going to be used on Vidyard. That will delay gong for a few months.

That said, one of the things I’m curious about is hubspot CRM integration. Recording calls from hubspot in app calling feature would pop the priority for sure.

J","6"
"669","Hi Jim,

I tried to reach you a few minutes ago, but to no avail.

After our conversations last month and your previous exposure to Gong, we wanted to reconnect with to unpack how you can increase quota attainment at Solink.

How does Thursday at xxtime look on your end?

Best,

Tanner","5"
"670","Hi Brian,

We are all set for xxtime Today.

Talk soon,

Tanner","5"
"671","Hi Bill,

Hope you had a great weekend and wanted to make sure this time worked for you.

Best,

Tanner

Cyara and Gong Introduction

When: Fri May 11, 2018 xxtime – xxtime Time

Where: Zoom Meeting Details will be added shortly (map)

Who:

* xxemail - organizer

* xxemail","5"
"672","Hi Amyra,

Apologies for catching you right before an important call - Great to chat with you again!

I was catching up with a few colleagues who worked with you during your time at Kareo and we wanted to reconnect in your new role at Criteria Corp.

How does tomorrow at xxtime sound to unpack how Greenhouse, Ziprecruiter, and other firms are leveraging Gong to drive revenue?

Best,","5"
"673","Hi Germain,

It's been a few months since we last spoke and noticed you raised a Series C (Must be an exciting time)

With this in mind and as you scale your sales team - we wanted to reconnect around how funded companies are maximizing rep performance to drive revenue.

How does tomorrow at xxtime sound on your end to reconnect?

With your success in mind,

Tanner","5"
"674","Hi William,

If Gong is in the cards for 2018, did you have a few minutes to reconnect tomorrow?

Best,

Tanner","6"
"675","Hi Gary,

Hope you've been well - the last time you spoke with my colleague you were focused on maximizing cross sell opportunities.

Several customers of ours are unpacking what a successful cross-sell and up-sell looks like with data backed insights.

How does tomorrow at xxtime look on your end to reconnect?

Best,

Tanner","6"
"676","Hi Joanna,

We haven't had the pleasure of connecting yet, but wanted to make sure we set aside time in May as you roll out Zoom.

Did you have anytime this week to chat?

Best,","5"
"677","Hi Paul,

I noticed you're overseeing several sales team's across the U.S. and often times visibility into the conversations your sales reps are having can be difficult to surface.

As you continue to build the Digital Sales Function - what if you had the ability to understand what messaging lead to higher conversions?

Act-On turned to Gong to increase quota attainment by replicating top rep behavior across the team.

Did you have time tomorrow to continue the conversation?

Best,

Tanner","5"
"678","Hi Jamie,

Appreciate the conversation this morning and look forward to connecting.

For context - Sales Leaders at Act-On, DiscoverOrg, and Linked-In turned to Gong to shine a light on their sales conversations to replicate top rep behavior and drive revenue north.

How does tomorrow at xxtime or Wednesday AT xxtime look on your end?

Best,

Tanner","5"
"679","If that's the case - we do think a conversation could still take place.

We could show him what Gong could do for his line of business and if made sense down the road, loop in other lines.

Let me know the best way to proceed and truly appreciate all the help, Christi.","6"
"680","He is the right person for our specific line of business, just not for the entire organization. He said that at this time it likely wouldn’t be a good use of time.

Thank you,

Christi","6"
"681","Hi Brady,

I saw Rozier and Tatum had another great game for the Celtics, all while Eric Bledsoe caught the came from his couch (Go Celtics!)

On another note, did you have time tomorrow at 12 or xxtime to connect?

Best,

Tanner","5"
"682","Hi Paul,

I noticed Veem has grown tremendously on the sales side since you spoke with my colleague, Alex, last year.

As you continue to grow the team in Canada and the U.S. - visibility into the conversations your reps are having are crucial to understanding what messaging is landing with potential customers.

How does next Tuesday look on your end to unpack how your team can convert on more pipeline in 2018?

With your success in mind,

Tanner","6"
"683","Hi Brian,

We are all set for xxtime tomorrow.

Talk soon,

Tanner","5"
"684","Hi Todd,

I hope you've been well - we wanted to follow up after the AAISP event and see if it made sense to chat further around Gong and Brandpoint.

Did you have anytime next week to continue the conversation?

Best,

Tanner","6"
"685","Hi Paul,

My colleague, Alex, spoke with you last year around Gong and we wanted to reconnect after your recent promotion to Sr. Director of Sales - Congrats!

How does next Tuesday look on your end to continue the conversation?

Best,

Tanner","5"
"686","Alex,

you had chatted with our CEO Amit Bendov @ Gong about a potential partnership in 2017, but decided to take a closer look at Chorus.

Considering your investment in the conversation intelligence space, I wanted to make sure you guys were looking at the right solution in 2018 to increase success and get the edge on Brightfunnel / Terminus.

If you're willing to lend some time, I'd love to show you what improvements we've made since then, and why we're leading the market. If you're not impressed, promise not to chase you :)

Look forward to chatting,","5"
"687","Hope the weekend went well!

Eric - hope you enjoy your upcoming PTO this week!

Ardelle, how do these times work for Eric following his time off (CST)?

Tuesday 4/3: xxtime

Tuesday 4/3: xxtime

Wednesday 4/4: xxtime

Tuesday 4/10: xxtime

Tuesday 4/10: xxtime

Wednesday 4/4: xxtime

Thanks again!","5"
"688","Hi Luciano,

Sincere apologies for missing our meeting.

We had an important customer visit to the office, and I could not get away.

I do apologies.

I understand that the Twiggle free evaluation has been running longer then a week.

I suggest we give it till end of next week, Yael our VP Marketing who is responsible for the SDR’s have been away all this week, so had no chance to speak with her and push this forward.

I believe I can get the team to see the value and purchase it by end of next week, I understand we can not keep using it without paying.

Kindly.

Ariel.","5"
"689","Hey Idan,

Can we connect tomorrow (Thursday) in your afternoon/my morning?","5"
"690","Casey,

Nice speaking with you today.

Here is the Gong recording of our call. Also, here are our 500+ G2 Crowd reviews from our customers.

Our next steps are:

Getting green light from your Chief Customer Officer. I'm happy to also have a conversation with him to address his interests. Checking what % of recordings are currently stored in RingCentral, InsideSales and Salesforce.

Looking forward to reconnecting on Friday.

All the best,","6"
"691","Hey Mike,

Nice speaking with you yesterday.

Here is the Gong recording of our call. Looking forward to reconnecting next week to continue our discussion.

All the best,","5"
"692","Hey Zach,

Nice speaking with you today.

Below are a few resources that might help during your conversation with your CRO tomorrow.

Here is the Gong recording of our conversation.

Here is how Intellex used Gong to shorten their sales on-boarding by 33%

Happy to have a conversation with your CRO as well to address his interests. Do you think he can join our next call on Tuesday?","6"
"693","Bill,

It would likely need to be Tues or Weds for me?","5"
"694","shoot me a text and we can talk tomorrow ...sorry out to dinner 630-917-2121","5"
"695","Hey Nick,

Been talking with Kyle and Marino at ShopKeep and we are set to start a Gong pilot with them this Friday. I've encouraged them to look into Outreach.

Do you have 15 min to connect tomorrow morning?

Cheers,","6"
"696","Nick,

Luciano is a killer AE at xxlink He's working with ShopKeep right now and suggested that they evaluate Outreach as well. I wanted to connect you both so that you can work together to both win the business! I'll leave it to you two to connect!

Cheers,","5"
"697","Thanks Lindsay! I get a lot of these so I'm happy to work together with you.

I told ShopKeep to look into Outreach and also mentioned I might be able to help them get a better deal. Do you mind connecting me with Nick or sharing his email?","6"
"698","Hey Sri- feel free to give me a call when you have a chance (Vanessa told me you were on another line). I will be working late :)

Sri/Luciano - Quick sync

When: Wed May 30, 2018 xxtime – xxtime Time

Where: Luciano to call Sri at 317-361-2007 (map)

Who:

* xxemail - organizer

* xxemail","5"
"699","Thanks so much for the intro, Luciano (to bcc)

Evan, so nice to meet you! I'd love to arrange a call to chat about your current sales structure/process and possible synergies with Outreach. Would any of the following times work for us to connect?

Thursday (May 31) 9-xxtime

Thursday (May 31) 12-xxtime

Friday (Jun 1) xxtime -xxtime

Friday (Jun 1) xxtime -xxtime

Click here for more time options

Looking forward to the call.

Best,","5"
"700","Phil, Bill,

Nice speaking with you today. Let's cover the following on our next call:

DifferentiationPilot Next steps

Can you reconnect this Friday at xxtime xxtime or xxtime","5"
"701","Hey Kyle,

How was the demo with Outreach? We have relationships with them as well as with SalesLoft.

Curious about which one you like best.

Cheers,","6"
"702","Hey Bill,

Luciano from Gong here. Can we plan on reconnecting next week?

Cheers,","5"
"703","Hey Dan,

Luciano from Gong here. Can we plan on reconnecting next week?

Cheers,","5"
"704","Hey Evan,

Please meet Lindsay (cc'd here), account executive at Outreach. She will be able to give you an overview of their solution.

I gave her some context but I recommend your two connect to discuss further.

Cheers,","5"
"705","I'll gladly take a referral for a few seats, especially before July 1 when I move to our commercial team!

An AE on the East team named Nick is working ShopKeep- he had a demo w/ them today. We beat SL 96% of the time :)

Side note- please look at my LI connections and let me know if I can make any intros for you!","5"
"706","Sounds good!

I also have another lead for you. They have 3 BDRs. Can I make an intro?

Also, who is working on ShopKeep on your end? I recommended they look at you guys and should have connected with one of your reps today. They have already looked at SalesLoft and could go either way.","6"
"707","Hey Evan,

Sounds good. Connecting with our contact at Outreach later today. Will make an intro soon!

Thanks!","6"
"708","Hey Evan,

Should we reconnect at a different time?

Thanks,

Luciano","5"
"709","Hi Luciano,

Can you reschedule to next week? I thought you were making a connection to salesloft and outreach for me, but I haven't heard anything. I just sent inquireies for pricing so I'm sure I'll hear back from them, but regardless, will need additional time to check out dialers.

Best,","5"
"710","Hey Casey,

I'm on the Zoom link. Is this still a good time for us to connect?

Thanks,

Luciano","6"
"711","Hi Luciano, Thank you so much for the intro! I'm excited to speak with Glenn. I will be sure to not record the call with Chorus (who we currently use :))

I will speak very highly of Gong!","6"
"712","Thanks so much for the intro, Luciano (to bcc)

Glenn, nice to meet you! I'd love to arrange a call to chat about your dialer/engagement needs and how Outreach can assist. Would any of the following times work for you to connect?

Thursday (May 31) 9-xxtime

Thursday (May 31) xxtime -xxtime

Thursday (May 31) 12-xxtime

Friday (Jun 1) 10-xxtime

Friday (Jun 1) 11-xxtime

Click here for more time options

Looking forward to the call.

Best,","5"
"713","Hey Phil - sounds good. Talk soon.","6"
"714","Luciano:

Bill has had an urgent customer call come up. Can we start at xxtime ?","5"
"715","Glenn,

Meet Lindsay (cc'd here), account executive at Outreach. She can help you explore their solution.

I've given Lindsay a bit of background about the reasons why you are looking to replace your dialer but I recommend you guys connect to discuss further.

Thanks,","5"
"716","Hey Lindsay,

It's Luciano with Gong. I'm about to intro you to one of our prospect who is interested in replacing their current dialer. I recommended he buys Outreach so he can easily connect to Gong.

Their current solution doesn't correctly log activity into salesforce. Also, their customer service has been very disappointing.

Looking forward to working this account together.

Thanks,","5"
"717","Derek, Jesse,

Sounds good, looking forward. Let's cover the following:

Pilot process: how do we start a pilot? Success criteria: how do we make it a home run for you? Next steps: when do we begin?

Let me know if you'd like to cover anything else.

Thanks,","5"
"718","Sure thing. How is it looking?

Let me know if you need back up.. happy to share example of how similar companies handled compliance and security. Let them know that companies like Nasdaq (as well as 12 security companies) use Gong without any problem.

Does xxtime CT work for you tomorrow?","6"
